Timeline,Start time,Duration,Row,Instance number,BUILD UP PROGRESSION,OFFSIDE,POSSESSION,POSSESSION END,SEAM THREE,SEAM TWO,Ungrouped,Notes,Flags
FF VS SI copy,2268.719999998583,10.684891584467096,AWAY POSSESSION,52,,,P-M3,,,,,,
FF VS SI copy,2304.0048914356576,7.559999975906976,AWAY POSSESSION,53,,,P-M3,,,,,,
FF VS SI copy,2346.2349999985827,4.923055365646178,AWAY POSSESSION,54,,,P-D3,,,,,,
FF VS SI copy,2374.4849999985827,25.781666624149693,AWAY POSSESSION,55,,,P-D3,,,,,,
FF VS SI copy,2457.709999951814,9.941872125850296,AWAY POSSESSION,56,,,P-D3,,,,,,
FF VS SI copy,2489.7318719430273,21.696461333616753,AWAY POSSESSION,57,,,P-D3,,,SEAM TWO ENTRY,,,
FF VS SI copy,2554.203333312075,13.888333323412553,AWAY POSSESSION,58,,,P-D3,,,,,,
FF VS SI copy,2614.411666370465,27.359999869614512,AWAY POSSESSION,59,,,P-D3,,,,,,
FF VS SI copy,2684.7366666666667,8.926117149943366,AWAY POSSESSION,60,,,P-D3,,,,,,
FF VS SI copy,2716.3427836805554,9.959999961734866,AWAY POSSESSION,61,,,P-D3,,,,,,
FF VS SI copy,2750.2499999659863,15.887233846372055,AWAY POSSESSION,62,,,P-M3,,,,,,
FF VS SI copy,2768.7772337825963,3.0,AWAY POSSESSION,63,,,P-M3,,,,,,
FF VS SI copy,2791.4572336607143,10.799999958900116,AWAY POSSESSION,64,,,P-M3,,,,,,
FF VS SI copy,2812.9372335459184,21.119999903628013,AWAY POSSESSION,65,,,"P-D3, P-D3",,,,,,
FF VS SI copy,2857.064999963152,3.0,AWAY POSSESSION,66,,,,,,,,,
FF VS SI copy,2871.9449998837867,5.8799999844104605,AWAY POSSESSION,67,,,P-M3,,,,,,
FF VS SI copy,2878.9049998469386,10.319999960317546,AWAY POSSESSION,68,P-F3,,P-M3,,,,,,
FF VS SI copy,2897.104917451814,11.01674918934259,AWAY POSSESSION,69,,,P-M3,,,,,,
FF VS SI copy,2978.1833333333334,10.319999961734538,AWAY POSSESSION,70,,,P-D3,,,,,,
FF VS SI copy,2996.1833332369615,15.856494778911383,AWAY POSSESSION,71,,,P-M3,,,,,,
FF VS SI copy,3017.079827971939,11.794482556689218,AWAY POSSESSION,72,,,P-M3,,,,,,
FF VS SI copy,3045.6743104223356,7.319999977324187,AWAY POSSESSION,73,,,P-D3,,,,,,
FF VS SI copy,3058.839999926304,12.959999946145217,AWAY POSSESSION,74,,,P-D3,,,,,,
FF VS SI copy,3149.6983333333333,15.723333333333358,AWAY POSSESSION,75,,,P-D3,,,,,,
FF VS SI copy,3171.608333331916,6.239999999999782,AWAY POSSESSION,76,,,P-M3,,,,,,
FF VS SI copy,3554.39,12.490272915249534,AWAY POSSESSION,77,,,P-D3,,,,,,
FF VS SI copy,3592.9202729152494,14.519999999999982,AWAY POSSESSION,78,,,"P-D3, P-M3",,,,,,
FF VS SI copy,3623.0402729152493,8.039999999999964,AWAY POSSESSION,79,,,"P-D3, P-M3",,,,,,
FF VS SI copy,3669.4000405002835,13.079999999999927,AWAY POSSESSION,80,,,P-M3,,,,,,
FF VS SI copy,3696.3966666666665,13.640000000000327,AWAY POSSESSION,81,P-F3,,,,,,,,
FF VS SI copy,3727.036666666667,7.079999999999927,AWAY POSSESSION,82,,,P-M3,,,,,,
FF VS SI copy,3740.596666666667,11.759999999999764,AWAY POSSESSION,83,,,P-D3,,,,,,
FF VS SI copy,3754.036666666667,7.799999999999727,AWAY POSSESSION,84,,,P-M3,,,,,,
FF VS SI copy,3761.7166666666667,7.920000000000073,AWAY POSSESSION,85,,,P-M3,,,,,,
FF VS SI copy,3790.8766666666666,7.079999999999927,AWAY POSSESSION,86,,,P-D3,,,,,,
FF VS SI copy,3798.9166666666665,10.079999999999927,AWAY POSSESSION,87,,,P-M3,,,,,,
FF VS SI copy,3838.0466666666666,6.360000000000127,AWAY POSSESSION,88,,,P-M3,,,,,,
FF VS SI copy,3880.677874788832,27.472125211168077,AWAY POSSESSION,89,P-F3,,P-D3,,,,,,
FF VS SI copy,3994.025,11.029999999999745,AWAY POSSESSION,90,,,P-D3,,,,,,
FF VS SI copy,4051.748333331916,21.960000000000036,AWAY POSSESSION,91,,,P-D3,,,,,,
FF VS SI copy,4085.355,9.960000000000036,AWAY POSSESSION,92,,,P-D3,,,,,,
FF VS SI copy,4111.29,10.43999996173443,AWAY POSSESSION,93,,,P-D3,,,,,,
FF VS SI copy,4124.129999931973,22.919999893707427,AWAY POSSESSION,94,,,P-D3,,,,,,
FF VS SI copy,4162.769999725057,12.119999951813952,AWAY POSSESSION,95,,,P-D3,,,,,,
FF VS SI copy,4197.156666625567,5.999999984410351,AWAY POSSESSION,96,,,"P-D3, P-M3",,,,,,
FF VS SI copy,4282.917440554138,5.999999982993359,AWAY POSSESSION,97,,,P-M3,,,,,,
FF VS SI copy,4294.843468265306,7.919999974489656,AWAY POSSESSION,98,,,P-M3,,,,,,
FF VS SI copy,4318.571666667,12.959999948646328,AWAY POSSESSION,99,,,P-D3,,,,,,
FF VS SI copy,4345.079044541,10.772622115745435,AWAY POSSESSION,100,,,P-D3,,,SEAM TWO ENTRY,,,
FF VS SI copy,4396.651666421485,6.23999998299314,AWAY POSSESSION,101,,,P-D3,,,,,,
FF VS SI copy,4410.9316663449545,6.59999998157582,AWAY POSSESSION,102,,,P-D3,,,,,,
FF VS SI copy,4433.352811870748,8.279999971655343,AWAY POSSESSION,103,,,P-D3,,,,,,
FF VS SI copy,4449.9128117828795,3.0,AWAY POSSESSION,104,,,P-D3,,,,,,
FF VS SI copy,4471.152811669501,3.0,AWAY POSSESSION,105,,,P-D3,,,,,,
FF VS SI copy,4531.935043246882,18.71999991638313,AWAY POSSESSION,106,,,P-M3,,,,,,
FF VS SI copy,4580.296666622732,15.519756478174713,AWAY POSSESSION,107,,,P-D3,,,,,,
FF VS SI copy,4598.8164230683105,3.0,AWAY POSSESSION,108,,,P-D3,,,,,,
FF VS SI copy,4615.496422979025,15.119999936224303,AWAY POSSESSION,109,,,"P-D3, P-M3",,,,,,
FF VS SI copy,4652.889999987245,24.253333289399052,AWAY POSSESSION,110,,,P-D3,,,,,,
FF VS SI copy,4742.543333333,14.999999936557288,AWAY POSSESSION,111,,,P-M3,,,,,,
FF VS SI copy,4812.801798407029,11.759999953231272,AWAY POSSESSION,112,,,P-D3,,,,,,
FF VS SI copy,4872.511666666666,14.99999993480742,AWAY POSSESSION,113,,,P-D3,,,,,,
FF VS SI copy,4951.856666662415,5.3999999872448825,AWAY POSSESSION,114,,,P-D3,,,,,,
FF VS SI copy,4970.2166665632085,6.59999998157582,AWAY POSSESSION,115,,,"P-D3, P-M3",,,,,,
FF VS SI copy,4991.216666451247,7.679999974489874,AWAY POSSESSION,116,,,P-D3,,,,,,
FF VS SI copy,5013.944999882369,8.759999968820921,AWAY POSSESSION,117,,,P-D3,,,,,,
FF VS SI copy,5081.873333333333,16.679999926303935,AWAY POSSESSION,118,,,"P-D3, P-M3",,,SEAM TWO ENTRY,,,
FF VS SI copy,5106.261666639739,22.679999893707645,AWAY POSSESSION,119,,,P-D3,,,,,,
FF VS SI copy,5136.021666479592,9.599999964569179,AWAY POSSESSION,120,,,P-M3,,,,,,
FF VS SI copy,5148.861666411564,7.799999974489765,AWAY POSSESSION,121,,,P-D3,,,,,,
FF VS SI copy,5235.328678864796,11.159999956065803,AWAY POSSESSION,122,,,P-M3,,,,,,
FF VS SI copy,5248.8886787911,7.559999975906976,AWAY POSSESSION,123,,,"P-D3, P-M3",,,,,,
FF VS SI copy,5350.404243912982,14.879999936224522,AWAY POSSESSION,124,,,P-M3,,,,,,
FF VS SI copy,5380.524243751417,10.319999961734538,AWAY POSSESSION,125,,,"P-D3, P-M3",,,,,,
FF VS SI copy,5444.948333333334,12.839999950396304,AWAY POSSESSION,126,,,P-D3,,,,,,
FF VS SI copy,5574.044656000567,7.919999973072663,AWAY POSSESSION,127,,,P-D3,,,,,,
FF VS SI copy,5593.4846558956915,22.11367743730807,AWAY POSSESSION,128,,,P-D3,,,,,,
FF VS SI copy,5685.548333329081,22.828267141439937,AWAY POSSESSION,129,,,P-M3,,,,,,
FF VS SI copy,5768.941726964285,10.919999957483014,AWAY POSSESSION,130,,,P-D3,,,,,,
FF VS SI copy,5790.3716666425735,8.639999970238023,AWAY POSSESSION,131,,,"P-D3, P-M3",,,,,,
FF VS SI copy,5846.139458107993,5.519999987244773,AWAY POSSESSION,132,,,P-D3,,,,,,
FF VS SI copy,5896.63166665958,13.99000000741944,AWAY POSSESSION,133,,,P-D3,,,,,,
FF VS SI copy,5955.616666666667,11.279999957482687,AWAY POSSESSION,134,,,P-M3,,,,,,
FF VS SI copy,5982.246294272959,6.959999978741507,AWAY POSSESSION,135,,,P-M3,,,,,,
